frame_index,time_sec,visibility_state,expected_visible_count,visibility_source
1203,41.96253221509764,IN_SHELTER,0.0,MANUAL_INTERVAL
1204,41.99741378801127,IN_SHELTER,0.0,MANUAL_INTERVAL
1205,42.0322953609249,IN_SHELTER,0.0,MANUAL_INTERVAL
1206,42.06717693383853,IN_SHELTER,0.0,MANUAL_INTERVAL
1207,42.102058506752165,IN_SHELTER,0.0,MANUAL_INTERVAL
1208,42.13694007966579,IN_SHELTER,0.0,MANUAL_INTERVAL
1209,42.171821652579425,IN_SHELTER,0.0,MANUAL_INTERVAL
1210,42.20670322549306,IN_SHELTER,0.0,MANUAL_INTERVAL
1211,42.241584798406684,IN_SHELTER,0.0,MANUAL_INTERVAL
1212,42.27646637132032,IN_SHELTER,0.0,MANUAL_INTERVAL
1213,42.311347944233944,IN_SHELTER,0.0,MANUAL_INTERVAL
1214,42.34622951714758,IN_SHELTER,0.0,MANUAL_INTERVAL
1215,42.38111109006121,IN_SHELTER,0.0,MANUAL_INTERVAL
1216,42.41599266297484,IN_SHELTER,0.0,MANUAL_INTERVAL
1217,42.45087423588847,IN_SHELTER,0.0,MANUAL_INTERVAL
1218,42.4857558088021,IN_SHELTER,0.0,MANUAL_INTERVAL
1219,42.52063738171573,IN_SHELTER,0.0,MANUAL_INTERVAL
1220,42.55551895462936,IN_SHELTER,0.0,MANUAL_INTERVAL
1221,42.59040052754299,IN_SHELTER,0.0,MANUAL_INTERVAL
1222,42.62528210045662,IN_SHELTER,0.0,MANUAL_INTERVAL
1223,42.660163673370256,IN_SHELTER,0.0,MANUAL_INTERVAL
1224,42.69504524628388,IN_SHELTER,0.0,MANUAL_INTERVAL
1225,42.729926819197516,IN_SHELTER,0.0,MANUAL_INTERVAL
1226,42.76480839211114,IN_SHELTER,0.0,MANUAL_INTERVAL
1227,42.799689965024776,IN_SHELTER,0.0,MANUAL_INTERVAL
1228,42.83457153793841,IN_SHELTER,0.0,MANUAL_INTERVAL
1229,42.869453110852035,IN_SHELTER,0.0,MANUAL_INTERVAL
1230,42.90433468376567,IN_SHELTER,0.0,MANUAL_INTERVAL
1231,42.939216256679295,IN_SHELTER,0.0,MANUAL_INTERVAL
1232,42.97409782959293,IN_SHELTER,0.0,MANUAL_INTERVAL
1233,43.00897940250656,IN_SHELTER,0.0,MANUAL_INTERVAL
1234,43.04386097542019,IN_SHELTER,0.0,MANUAL_INTERVAL
1235,43.07874254833382,IN_SHELTER,0.0,MANUAL_INTERVAL
1236,43.113624121247454,IN_SHELTER,0.0,MANUAL_INTERVAL
1237,43.14850569416108,IN_SHELTER,0.0,MANUAL_INTERVAL
1238,43.183387267074714,IN_SHELTER,0.0,MANUAL_INTERVAL
1239,43.21826883998834,IN_SHELTER,0.0,MANUAL_INTERVAL
1240,43.253150412901974,IN_SHELTER,0.0,MANUAL_INTERVAL
1241,43.28803198581561,IN_SHELTER,0.0,MANUAL_INTERVAL
1242,43.32291355872923,IN_SHELTER,0.0,MANUAL_INTERVAL
1243,43.35779513164287,IN_SHELTER,0.0,MANUAL_INTERVAL
1244,43.39267670455649,IN_SHELTER,0.0,MANUAL_INTERVAL
1245,43.427558277470126,IN_SHELTER,0.0,MANUAL_INTERVAL
1246,43.46243985038376,IN_SHELTER,0.0,MANUAL_INTERVAL
1247,43.497321423297386,IN_SHELTER,0.0,MANUAL_INTERVAL
1248,43.53220299621102,IN_SHELTER,0.0,MANUAL_INTERVAL
1249,43.567084569124646,IN_SHELTER,0.0,MANUAL_INTERVAL
1250,43.60196614203828,IN_SHELTER,0.0,MANUAL_INTERVAL
1251,43.63684771495191,IN_SHELTER,0.0,MANUAL_INTERVAL
1252,43.67172928786554,IN_SHELTER,0.0,MANUAL_INTERVAL
1253,43.70661086077917,IN_SHELTER,0.0,MANUAL_INTERVAL
1254,43.741492433692805,IN_SHELTER,0.0,MANUAL_INTERVAL
1255,43.77637400660643,IN_SHELTER,0.0,MANUAL_INTERVAL
1256,43.811255579520065,IN_SHELTER,0.0,MANUAL_INTERVAL
1257,43.84613715243369,IN_SHELTER,0.0,MANUAL_INTERVAL
1258,43.881018725347325,IN_SHELTER,0.0,MANUAL_INTERVAL
1259,43.91590029826096,IN_SHELTER,0.0,MANUAL_INTERVAL
1260,43.950781871174584,IN_SHELTER,0.0,MANUAL_INTERVAL
1261,43.98566344408822,IN_SHELTER,0.0,MANUAL_INTERVAL
1262,44.020545017001844,IN_SHELTER,0.0,MANUAL_INTERVAL
1263,44.05542658991548,IN_SHELTER,0.0,MANUAL_INTERVAL
1264,44.09030816282911,IN_SHELTER,0.0,MANUAL_INTERVAL
1265,44.12518973574274,IN_SHELTER,0.0,MANUAL_INTERVAL
1266,44.16007130865637,IN_SHELTER,0.0,MANUAL_INTERVAL
1267,44.19495288157,IN_SHELTER,0.0,MANUAL_INTERVAL
1268,44.22983445448363,IN_SHELTER,0.0,MANUAL_INTERVAL
1269,44.26471602739726,IN_SHELTER,0.0,MANUAL_INTERVAL
1270,44.29959760031089,IN_SHELTER,0.0,MANUAL_INTERVAL
1271,44.33447917322452,IN_SHELTER,0.0,MANUAL_INTERVAL
1272,44.369360746138156,IN_SHELTER,0.0,MANUAL_INTERVAL
1273,44.40424231905178,IN_SHELTER,0.0,MANUAL_INTERVAL
1274,44.439123891965416,IN_SHELTER,0.0,MANUAL_INTERVAL
1275,44.47400546487904,IN_SHELTER,0.0,MANUAL_INTERVAL
1276,44.508887037792675,IN_SHELTER,0.0,MANUAL_INTERVAL
1277,44.54376861070631,IN_SHELTER,0.0,MANUAL_INTERVAL
1278,44.578650183619935,IN_SHELTER,0.0,MANUAL_INTERVAL
1279,44.61353175653357,IN_SHELTER,0.0,MANUAL_INTERVAL
1280,44.6484133294472,IN_SHELTER,0.0,MANUAL_INTERVAL
1281,44.68329490236083,IN_SHELTER,0.0,MANUAL_INTERVAL
1282,44.71817647527446,IN_SHELTER,0.0,MANUAL_INTERVAL
1283,44.75305804818809,IN_SHELTER,0.0,MANUAL_INTERVAL
1284,44.78793962110172,IN_SHELTER,0.0,MANUAL_INTERVAL
1285,44.822821194015354,IN_SHELTER,0.0,MANUAL_INTERVAL
1286,44.85770276692898,IN_SHELTER,0.0,MANUAL_INTERVAL
1287,44.892584339842614,IN_SHELTER,0.0,MANUAL_INTERVAL
1288,44.92746591275624,IN_SHELTER,0.0,MANUAL_INTERVAL
1289,44.96234748566987,IN_SHELTER,0.0,MANUAL_INTERVAL
1290,44.99722905858351,IN_SHELTER,0.0,MANUAL_INTERVAL
1291,45.03211063149713,IN_SHELTER,0.0,MANUAL_INTERVAL
1292,45.06699220441077,IN_SHELTER,0.0,MANUAL_INTERVAL
1293,45.1018737773244,IN_SHELTER,0.0,MANUAL_INTERVAL
1294,45.136755350238026,IN_SHELTER,0.0,MANUAL_INTERVAL
1295,45.17163692315166,IN_SHELTER,0.0,MANUAL_INTERVAL
1296,45.206518496065286,IN_SHELTER,0.0,MANUAL_INTERVAL
1297,45.24140006897892,IN_SHELTER,0.0,MANUAL_INTERVAL
1298,45.27628164189255,IN_SHELTER,0.0,MANUAL_INTERVAL
1299,45.31116321480618,IN_SHELTER,0.0,MANUAL_INTERVAL
1300,45.34604478771981,IN_SHELTER,0.0,MANUAL_INTERVAL
1301,45.38092636063344,IN_SHELTER,0.0,MANUAL_INTERVAL
1302,45.41580793354707,IN_SHELTER,0.0,MANUAL_INTERVAL
1303,45.450689506460705,IN_SHELTER,0.0,MANUAL_INTERVAL
1304,45.48557107937433,IN_SHELTER,0.0,MANUAL_INTERVAL
1305,45.520452652287965,IN_SHELTER,0.0,MANUAL_INTERVAL
1306,45.5553342252016,IN_SHELTER,0.0,MANUAL_INTERVAL
1307,45.590215798115224,IN_SHELTER,0.0,MANUAL_INTERVAL
1308,45.62509737102886,IN_SHELTER,0.0,MANUAL_INTERVAL
1309,45.659978943942484,IN_SHELTER,0.0,MANUAL_INTERVAL
1310,45.69486051685612,IN_SHELTER,0.0,MANUAL_INTERVAL
1311,45.72974208976975,IN_SHELTER,0.0,MANUAL_INTERVAL
1312,45.76462366268338,IN_SHELTER,0.0,MANUAL_INTERVAL
1313,45.79950523559701,IN_SHELTER,0.0,MANUAL_INTERVAL
1314,45.83438680851064,IN_SHELTER,0.0,MANUAL_INTERVAL
1315,45.86926838142427,IN_SHELTER,0.0,MANUAL_INTERVAL
1316,45.9041499543379,IN_SHELTER,0.0,MANUAL_INTERVAL
1317,45.93903152725153,IN_SHELTER,0.0,MANUAL_INTERVAL
1318,45.97391310016516,IN_SHELTER,0.0,MANUAL_INTERVAL
1319,46.008794673078796,IN_SHELTER,0.0,MANUAL_INTERVAL
1320,46.04367624599242,IN_SHELTER,0.0,MANUAL_INTERVAL
1321,46.078557818906056,IN_SHELTER,0.0,MANUAL_INTERVAL
1322,46.11343939181968,IN_SHELTER,0.0,MANUAL_INTERVAL
1323,46.148320964733315,IN_SHELTER,0.0,MANUAL_INTERVAL
1324,46.18320253764695,IN_SHELTER,0.0,MANUAL_INTERVAL
1325,46.218084110560575,IN_SHELTER,0.0,MANUAL_INTERVAL
1326,46.25296568347421,IN_SHELTER,0.0,MANUAL_INTERVAL
1327,46.287847256387835,IN_SHELTER,0.0,MANUAL_INTERVAL
1328,46.32272882930147,IN_SHELTER,0.0,MANUAL_INTERVAL
1329,46.3576104022151,IN_SHELTER,0.0,MANUAL_INTERVAL
1330,46.39249197512873,IN_SHELTER,0.0,MANUAL_INTERVAL
1331,46.42737354804236,IN_SHELTER,0.0,MANUAL_INTERVAL
1332,46.46225512095599,IN_SHELTER,0.0,MANUAL_INTERVAL
1333,46.49713669386962,IN_SHELTER,0.0,MANUAL_INTERVAL
1334,46.532018266783254,IN_SHELTER,0.0,MANUAL_INTERVAL
1335,46.56689983969688,IN_SHELTER,0.0,MANUAL_INTERVAL
1336,46.601781412610514,IN_SHELTER,0.0,MANUAL_INTERVAL
1337,46.63666298552415,IN_SHELTER,0.0,MANUAL_INTERVAL
1338,46.67154455843777,IN_SHELTER,0.0,MANUAL_INTERVAL
1339,46.70642613135141,IN_SHELTER,0.0,MANUAL_INTERVAL
1340,46.74130770426503,IN_SHELTER,0.0,MANUAL_INTERVAL
1341,46.776189277178666,IN_SHELTER,0.0,MANUAL_INTERVAL
1342,46.8110708500923,IN_SHELTER,0.0,MANUAL_INTERVAL
1343,46.845952423005926,IN_SHELTER,0.0,MANUAL_INTERVAL
1344,46.88083399591956,IN_SHELTER,0.0,MANUAL_INTERVAL
1345,46.915715568833186,IN_SHELTER,0.0,MANUAL_INTERVAL
1346,46.95059714174682,IN_SHELTER,0.0,MANUAL_INTERVAL
1347,46.98547871466045,IN_SHELTER,0.0,MANUAL_INTERVAL
1348,47.02036028757408,IN_SHELTER,0.0,MANUAL_INTERVAL
1349,47.05524186048771,IN_SHELTER,0.0,MANUAL_INTERVAL
1350,47.090123433401345,IN_SHELTER,0.0,MANUAL_INTERVAL
1351,47.12500500631497,IN_SHELTER,0.0,MANUAL_INTERVAL
1352,47.159886579228605,IN_SHELTER,0.0,MANUAL_INTERVAL
1353,47.19476815214223,IN_SHELTER,0.0,MANUAL_INTERVAL
1354,47.229649725055864,IN_SHELTER,0.0,MANUAL_INTERVAL
1355,47.2645312979695,IN_SHELTER,0.0,MANUAL_INTERVAL
1356,47.299412870883124,IN_SHELTER,0.0,MANUAL_INTERVAL
1357,47.33429444379676,IN_SHELTER,0.0,MANUAL_INTERVAL
1358,47.369176016710384,IN_SHELTER,0.0,MANUAL_INTERVAL
1359,47.40405758962402,IN_SHELTER,0.0,MANUAL_INTERVAL
1360,47.43893916253765,IN_SHELTER,0.0,MANUAL_INTERVAL
1361,47.47382073545128,IN_SHELTER,0.0,MANUAL_INTERVAL
1362,47.50870230836491,IN_SHELTER,0.0,MANUAL_INTERVAL
1363,47.54358388127854,IN_SHELTER,0.0,MANUAL_INTERVAL
1364,47.57846545419217,IN_SHELTER,0.0,MANUAL_INTERVAL
1365,47.6133470271058,IN_SHELTER,0.0,MANUAL_INTERVAL
1366,47.64822860001943,IN_SHELTER,0.0,MANUAL_INTERVAL
1367,47.68311017293306,IN_SHELTER,0.0,MANUAL_INTERVAL
1368,47.717991745846696,IN_SHELTER,0.0,MANUAL_INTERVAL
1369,47.75287331876032,IN_SHELTER,0.0,MANUAL_INTERVAL
1370,47.787754891673956,IN_SHELTER,0.0,MANUAL_INTERVAL
1371,47.82263646458758,IN_SHELTER,0.0,MANUAL_INTERVAL
1372,47.857518037501215,IN_SHELTER,0.0,MANUAL_INTERVAL
1373,47.89239961041485,IN_SHELTER,0.0,MANUAL_INTERVAL
1374,47.927281183328475,IN_SHELTER,0.0,MANUAL_INTERVAL
1375,47.96216275624211,IN_SHELTER,0.0,MANUAL_INTERVAL
1376,47.99704432915574,IN_SHELTER,0.0,MANUAL_INTERVAL
1377,48.03192590206937,IN_SHELTER,0.0,MANUAL_INTERVAL
1378,48.066807474983,IN_SHELTER,0.0,MANUAL_INTERVAL
1379,48.10168904789663,IN_SHELTER,0.0,MANUAL_INTERVAL
1380,48.13657062081026,IN_SHELTER,0.0,MANUAL_INTERVAL
1381,48.171452193723894,IN_SHELTER,0.0,MANUAL_INTERVAL
1382,48.20633376663752,IN_SHELTER,0.0,MANUAL_INTERVAL
1383,48.241215339551154,IN_SHELTER,0.0,MANUAL_INTERVAL
1384,48.27609691246478,IN_SHELTER,0.0,MANUAL_INTERVAL
1385,48.31097848537841,IN_SHELTER,0.0,MANUAL_INTERVAL
1386,48.34586005829205,IN_SHELTER,0.0,MANUAL_INTERVAL
1387,48.38074163120567,IN_SHELTER,0.0,MANUAL_INTERVAL
1388,48.415623204119306,IN_SHELTER,0.0,MANUAL_INTERVAL
1389,48.45050477703294,IN_SHELTER,0.0,MANUAL_INTERVAL
1390,48.485386349946566,IN_SHELTER,0.0,MANUAL_INTERVAL
1391,48.5202679228602,IN_SHELTER,0.0,MANUAL_INTERVAL
1392,48.555149495773826,IN_SHELTER,0.0,MANUAL_INTERVAL
1393,48.59003106868746,IN_SHELTER,0.0,MANUAL_INTERVAL
1394,48.62491264160109,IN_SHELTER,0.0,MANUAL_INTERVAL
1395,48.65979421451472,IN_SHELTER,0.0,MANUAL_INTERVAL
1396,48.69467578742835,IN_SHELTER,0.0,MANUAL_INTERVAL
1397,48.72955736034198,IN_SHELTER,0.0,MANUAL_INTERVAL
1398,48.76443893325561,IN_SHELTER,0.0,MANUAL_INTERVAL
1399,48.799320506169245,IN_SHELTER,0.0,MANUAL_INTERVAL
1400,48.83420207908287,IN_SHELTER,0.0,MANUAL_INTERVAL
1401,48.869083651996505,IN_SHELTER,0.0,MANUAL_INTERVAL
1402,48.90396522491014,IN_SHELTER,0.0,MANUAL_INTERVAL
1403,48.938846797823764,IN_SHELTER,0.0,MANUAL_INTERVAL
1404,48.9737283707374,IN_SHELTER,0.0,MANUAL_INTERVAL
1405,49.008609943651024,IN_SHELTER,0.0,MANUAL_INTERVAL
1406,49.04349151656466,IN_SHELTER,0.0,MANUAL_INTERVAL
1407,49.07837308947829,IN_SHELTER,0.0,MANUAL_INTERVAL
1408,49.11325466239192,IN_SHELTER,0.0,MANUAL_INTERVAL
1409,49.14813623530555,IN_SHELTER,0.0,MANUAL_INTERVAL
1410,49.18301780821918,IN_SHELTER,0.0,MANUAL_INTERVAL
1411,49.21789938113281,IN_SHELTER,0.0,MANUAL_INTERVAL
1412,49.25278095404644,IN_SHELTER,0.0,MANUAL_INTERVAL
1413,49.28766252696007,IN_SHELTER,0.0,MANUAL_INTERVAL
1414,49.3225440998737,IN_SHELTER,0.0,MANUAL_INTERVAL
1415,49.35742567278733,IN_SHELTER,0.0,MANUAL_INTERVAL
1416,49.39230724570096,IN_SHELTER,0.0,MANUAL_INTERVAL
1417,49.427188818614596,IN_SHELTER,0.0,MANUAL_INTERVAL
1418,49.46207039152822,IN_SHELTER,0.0,MANUAL_INTERVAL
1419,49.496951964441855,IN_SHELTER,0.0,MANUAL_INTERVAL
1420,49.53183353735549,IN_SHELTER,0.0,MANUAL_INTERVAL
1421,49.566715110269115,IN_SHELTER,0.0,MANUAL_INTERVAL
1422,49.60159668318275,IN_SHELTER,0.0,MANUAL_INTERVAL
1423,49.636478256096375,IN_SHELTER,0.0,MANUAL_INTERVAL
1424,49.67135982901001,IN_SHELTER,0.0,MANUAL_INTERVAL
1425,49.70624140192364,IN_SHELTER,0.0,MANUAL_INTERVAL
1426,49.74112297483727,IN_SHELTER,0.0,MANUAL_INTERVAL
1427,49.7760045477509,IN_SHELTER,0.0,MANUAL_INTERVAL
1428,49.81088612066453,IN_SHELTER,0.0,MANUAL_INTERVAL
1429,49.84576769357816,IN_SHELTER,0.0,MANUAL_INTERVAL
1430,49.880649266491794,IN_SHELTER,0.0,MANUAL_INTERVAL
1431,49.91553083940542,IN_SHELTER,0.0,MANUAL_INTERVAL
1432,49.950412412319054,IN_SHELTER,0.0,MANUAL_INTERVAL
1433,49.98529398523269,IN_SHELTER,0.0,MANUAL_INTERVAL
1434,50.02017555814631,IN_SHELTER,0.0,MANUAL_INTERVAL
1435,50.05505713105995,IN_SHELTER,0.0,MANUAL_INTERVAL
1436,50.08993870397357,IN_SHELTER,0.0,MANUAL_INTERVAL
1437,50.124820276887206,IN_SHELTER,0.0,MANUAL_INTERVAL
1438,50.15970184980084,IN_SHELTER,0.0,MANUAL_INTERVAL
1439,50.194583422714466,IN_SHELTER,0.0,MANUAL_INTERVAL
1440,50.2294649956281,IN_SHELTER,0.0,MANUAL_INTERVAL
1441,50.264346568541725,IN_SHELTER,0.0,MANUAL_INTERVAL
1442,50.29922814145536,IN_SHELTER,0.0,MANUAL_INTERVAL
1443,50.33410971436899,IN_SHELTER,0.0,MANUAL_INTERVAL
1444,50.36899128728262,IN_SHELTER,0.0,MANUAL_INTERVAL
1445,50.40387286019625,IN_SHELTER,0.0,MANUAL_INTERVAL
1446,50.438754433109885,IN_SHELTER,0.0,MANUAL_INTERVAL
1447,50.47363600602351,IN_SHELTER,0.0,MANUAL_INTERVAL
1448,50.508517578937145,IN_SHELTER,0.0,MANUAL_INTERVAL
1449,50.54339915185077,IN_SHELTER,0.0,MANUAL_INTERVAL
1450,50.578280724764404,IN_SHELTER,0.0,MANUAL_INTERVAL
1451,50.61316229767804,IN_SHELTER,0.0,MANUAL_INTERVAL
1452,50.648043870591664,IN_SHELTER,0.0,MANUAL_INTERVAL
1453,50.6829254435053,IN_SHELTER,0.0,MANUAL_INTERVAL
1454,50.717807016418924,IN_SHELTER,0.0,MANUAL_INTERVAL
1455,50.75268858933256,IN_SHELTER,0.0,MANUAL_INTERVAL
1456,50.78757016224619,IN_SHELTER,0.0,MANUAL_INTERVAL
1457,50.82245173515982,IN_SHELTER,0.0,MANUAL_INTERVAL
1458,50.85733330807345,IN_SHELTER,0.0,MANUAL_INTERVAL
1459,50.89221488098708,IN_SHELTER,0.0,MANUAL_INTERVAL
1460,50.92709645390071,IN_SHELTER,0.0,MANUAL_INTERVAL
1461,50.96197802681434,IN_SHELTER,0.0,MANUAL_INTERVAL
1462,50.99685959972797,IN_SHELTER,0.0,MANUAL_INTERVAL
1463,51.0317411726416,IN_SHELTER,0.0,MANUAL_INTERVAL
1464,51.066622745555236,IN_SHELTER,0.0,MANUAL_INTERVAL
1465,51.10150431846886,IN_SHELTER,0.0,MANUAL_INTERVAL
1466,51.136385891382496,IN_SHELTER,0.0,MANUAL_INTERVAL
1467,51.17126746429612,IN_SHELTER,0.0,MANUAL_INTERVAL
1468,51.206149037209755,IN_SHELTER,0.0,MANUAL_INTERVAL
1469,51.24103061012339,IN_SHELTER,0.0,MANUAL_INTERVAL
1470,51.275912183037015,IN_SHELTER,0.0,MANUAL_INTERVAL
1471,51.31079375595065,IN_SHELTER,0.0,MANUAL_INTERVAL
1472,51.34567532886428,IN_SHELTER,0.0,MANUAL_INTERVAL
1473,51.38055690177791,IN_SHELTER,0.0,MANUAL_INTERVAL
1474,51.41543847469154,IN_SHELTER,0.0,MANUAL_INTERVAL
1475,51.45032004760517,IN_SHELTER,0.0,MANUAL_INTERVAL
1476,51.4852016205188,IN_SHELTER,0.0,MANUAL_INTERVAL
1477,51.520083193432434,IN_SHELTER,0.0,MANUAL_INTERVAL
1478,51.55496476634606,IN_SHELTER,0.0,MANUAL_INTERVAL
1479,51.589846339259694,IN_SHELTER,0.0,MANUAL_INTERVAL
1480,51.62472791217332,IN_SHELTER,0.0,MANUAL_INTERVAL
1481,51.65960948508695,IN_SHELTER,0.0,MANUAL_INTERVAL
1482,51.69449105800059,IN_SHELTER,0.0,MANUAL_INTERVAL
1483,51.72937263091421,IN_SHELTER,0.0,MANUAL_INTERVAL
1484,51.764254203827846,IN_SHELTER,0.0,MANUAL_INTERVAL
1485,51.79913577674148,IN_SHELTER,0.0,MANUAL_INTERVAL
1486,51.834017349655106,IN_SHELTER,0.0,MANUAL_INTERVAL
1487,51.86889892256874,IN_SHELTER,0.0,MANUAL_INTERVAL
1488,51.903780495482366,IN_SHELTER,0.0,MANUAL_INTERVAL
1489,51.938662068396,IN_SHELTER,0.0,MANUAL_INTERVAL
1490,51.97354364130963,IN_SHELTER,0.0,MANUAL_INTERVAL
1491,52.00842521422326,IN_SHELTER,0.0,MANUAL_INTERVAL
1492,52.04330678713689,IN_SHELTER,0.0,MANUAL_INTERVAL
1493,52.07818836005052,IN_SHELTER,0.0,MANUAL_INTERVAL
1494,52.11306993296415,IN_SHELTER,0.0,MANUAL_INTERVAL
1495,52.147951505877785,IN_SHELTER,0.0,MANUAL_INTERVAL
1496,52.18283307879141,IN_SHELTER,0.0,MANUAL_INTERVAL
1497,52.217714651705045,IN_SHELTER,0.0,MANUAL_INTERVAL
1498,52.25259622461867,IN_SHELTER,0.0,MANUAL_INTERVAL
1499,52.287477797532304,IN_SHELTER,0.0,MANUAL_INTERVAL
1500,52.32235937044594,IN_SHELTER,0.0,MANUAL_INTERVAL
1501,52.357240943359564,IN_SHELTER,0.0,MANUAL_INTERVAL
1502,52.3921225162732,IN_SHELTER,0.0,MANUAL_INTERVAL
1503,52.42700408918683,IN_SHELTER,0.0,MANUAL_INTERVAL
1504,52.46188566210046,IN_SHELTER,0.0,MANUAL_INTERVAL
1505,52.49676723501409,IN_SHELTER,0.0,MANUAL_INTERVAL
1506,52.531648807927716,IN_SHELTER,0.0,MANUAL_INTERVAL
1507,52.56653038084135,IN_SHELTER,0.0,MANUAL_INTERVAL
1508,52.60141195375498,IN_SHELTER,0.0,MANUAL_INTERVAL
1509,52.63629352666861,IN_SHELTER,0.0,MANUAL_INTERVAL
1510,52.67117509958224,IN_SHELTER,0.0,MANUAL_INTERVAL
1511,52.70605667249587,IN_SHELTER,0.0,MANUAL_INTERVAL
1512,52.7409382454095,IN_SHELTER,0.0,MANUAL_INTERVAL
1513,52.775819818323136,IN_SHELTER,0.0,MANUAL_INTERVAL
1514,52.81070139123676,IN_SHELTER,0.0,MANUAL_INTERVAL
1515,52.845582964150395,IN_SHELTER,0.0,MANUAL_INTERVAL
1516,52.88046453706403,IN_SHELTER,0.0,MANUAL_INTERVAL
1517,52.915346109977655,IN_SHELTER,0.0,MANUAL_INTERVAL
1518,52.95022768289129,IN_SHELTER,0.0,MANUAL_INTERVAL
1519,52.985109255804915,IN_SHELTER,0.0,MANUAL_INTERVAL
1520,53.01999082871855,IN_SHELTER,0.0,MANUAL_INTERVAL
1521,53.05487240163218,IN_SHELTER,0.0,MANUAL_INTERVAL
1522,53.08975397454581,IN_SHELTER,0.0,MANUAL_INTERVAL
1523,53.12463554745944,IN_SHELTER,0.0,MANUAL_INTERVAL
1524,53.15951712037307,IN_SHELTER,0.0,MANUAL_INTERVAL
1525,53.1943986932867,IN_SHELTER,0.0,MANUAL_INTERVAL
1526,53.229280266200334,IN_SHELTER,0.0,MANUAL_INTERVAL
1527,53.26416183911396,IN_SHELTER,0.0,MANUAL_INTERVAL
1528,53.29904341202759,IN_SHELTER,0.0,MANUAL_INTERVAL
1529,53.33392498494123,IN_SHELTER,0.0,MANUAL_INTERVAL
1530,53.36880655785485,IN_SHELTER,0.0,MANUAL_INTERVAL
1531,53.40368813076849,IN_SHELTER,0.0,MANUAL_INTERVAL
1532,53.43856970368211,IN_SHELTER,0.0,MANUAL_INTERVAL
1533,53.473451276595746,IN_SHELTER,0.0,MANUAL_INTERVAL
1534,53.50833284950938,IN_SHELTER,0.0,MANUAL_INTERVAL
1535,53.543214422423006,IN_SHELTER,0.0,MANUAL_INTERVAL
1536,53.57809599533664,IN_SHELTER,0.0,MANUAL_INTERVAL
1537,53.612977568250265,IN_SHELTER,0.0,MANUAL_INTERVAL
1538,53.6478591411639,IN_SHELTER,0.0,MANUAL_INTERVAL
1539,53.68274071407753,IN_SHELTER,0.0,MANUAL_INTERVAL
1540,53.71762228699116,IN_SHELTER,0.0,MANUAL_INTERVAL
1541,53.75250385990479,IN_SHELTER,0.0,MANUAL_INTERVAL
1542,53.787385432818425,IN_SHELTER,0.0,MANUAL_INTERVAL
1543,53.82226700573205,IN_SHELTER,0.0,MANUAL_INTERVAL
1544,53.857148578645685,IN_SHELTER,0.0,MANUAL_INTERVAL
1545,53.89203015155931,IN_SHELTER,0.0,MANUAL_INTERVAL
1546,53.926911724472944,IN_SHELTER,0.0,MANUAL_INTERVAL
1547,53.96179329738658,IN_SHELTER,0.0,MANUAL_INTERVAL
1548,53.996674870300204,IN_SHELTER,0.0,MANUAL_INTERVAL
1549,54.03155644321384,IN_SHELTER,0.0,MANUAL_INTERVAL
1550,54.066438016127464,IN_SHELTER,0.0,MANUAL_INTERVAL
1551,54.1013195890411,IN_SHELTER,0.0,MANUAL_INTERVAL
1552,54.13620116195473,IN_SHELTER,0.0,MANUAL_INTERVAL
1553,54.17108273486836,IN_SHELTER,0.0,MANUAL_INTERVAL
1554,54.20596430778199,IN_SHELTER,0.0,MANUAL_INTERVAL
1555,54.24084588069562,IN_SHELTER,0.0,MANUAL_INTERVAL
1556,54.27572745360925,IN_SHELTER,0.0,MANUAL_INTERVAL
1557,54.31060902652288,IN_SHELTER,0.0,MANUAL_INTERVAL
1558,54.34549059943651,IN_SHELTER,0.0,MANUAL_INTERVAL
1559,54.38037217235014,IN_SHELTER,0.0,MANUAL_INTERVAL
1560,54.415253745263776,IN_SHELTER,0.0,MANUAL_INTERVAL
1561,54.4501353181774,IN_SHELTER,0.0,MANUAL_INTERVAL
1562,54.485016891091036,IN_SHELTER,0.0,MANUAL_INTERVAL
1563,54.51989846400466,IN_SHELTER,0.0,MANUAL_INTERVAL
1564,54.554780036918295,IN_SHELTER,0.0,MANUAL_INTERVAL
1565,54.58966160983193,IN_SHELTER,0.0,MANUAL_INTERVAL
1566,54.624543182745555,IN_SHELTER,0.0,MANUAL_INTERVAL
1567,54.65942475565919,IN_SHELTER,0.0,MANUAL_INTERVAL
1568,54.69430632857282,IN_SHELTER,0.0,MANUAL_INTERVAL
1569,54.72918790148645,IN_SHELTER,0.0,MANUAL_INTERVAL
1570,54.76406947440008,IN_SHELTER,0.0,MANUAL_INTERVAL
1571,54.79895104731371,IN_SHELTER,0.0,MANUAL_INTERVAL
1572,54.83383262022734,IN_SHELTER,0.0,MANUAL_INTERVAL
1573,54.868714193140974,IN_SHELTER,0.0,MANUAL_INTERVAL
1574,54.9035957660546,IN_SHELTER,0.0,MANUAL_INTERVAL
1575,54.938477338968234,IN_SHELTER,0.0,MANUAL_INTERVAL
1576,54.97335891188186,IN_SHELTER,0.0,MANUAL_INTERVAL
1577,55.00824048479549,IN_SHELTER,0.0,MANUAL_INTERVAL
1578,55.04312205770913,IN_SHELTER,0.0,MANUAL_INTERVAL
1579,55.07800363062275,IN_SHELTER,0.0,MANUAL_INTERVAL
